PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
1 000 TND,A louer s2 à borjbaccouche Ariana,"Borj Baccouche, Ariana Ville","['68 m²', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Meublé', 'Salon européen', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Belles prestations pour cet appartement à louer. Prix 1 000 TND. 2 chambres, 1 salle de bains, superficie 68 m². Au 2èm etage

Soyez le premier à visiter cet appartement à louer. Air conditionné",https://www.mubawab-media.com/ad/8/253/530F/h/IMG_1301_81421510.avif
1 200 TND,Appartement S2 Haut Standing Riadh Andalous,"Riadh al Andalous, Ariana Ville","['90 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Antenne parabolique', 'Chauffage central', 'Cuisine équipée']","À LOUER : 

S2 à Riadh andalous 2ème étage avec ascenseur, place de parking et cellier au sous-sol",https://www.mubawab-media.com/ad/8/252/635F/h/thumb_1206890_property_large_81412009.avif
Prix à consulter,Jardins d'el menzah 2 à louer spacieux appt S3,"Les Jardins d'El Menzah 2, Ariana Ville","['160 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","Jardins d'El Menzah 2 ; à Louer appartement , dans une résidence bien gardée composé de :
un salon salle à manger avec balcon 
3 chambres à coucher
SDB
SDE
une cuisine équipée avec séchoir
Chauffage central
climatisation
1 Place de parking au sous-sol
contactez agence building négoce : 50151839 /90387171",https://www.mubawab-media.com/ad/8/238/368F/h/1000062023_81265678.avif
1 400 TND,A Louer Appartement S1 meublé à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Climatisation', 'Chauffage central']","Lotus Immo Tunis met à la location un appartement S1 meublé, parfait pour ceux qui recherchent confort et tranquillité. 
Situé au rez-de-chaussée d'une résidence calme, il bénéficie d'une entrée indépendante et d'un grand jardin privé !
Caractéristiques clés :
Meublé
Grand jardin
Entrée indépendante
Climatisation split
Proche de toutes commodités",https://www.mubawab-media.com/ad/8/251/042F/h/IMG_1869_81395961.avif
1 800 TND,"Maison à louer à El Menzah 7. 
Surface de 170 m². 
Terrasse...","El Menzah 7, Ariana Ville","['170 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Garage', 'Chauffage central']","Location usage habitation RDC villa Menzah 7:
- Spacieux sallon lunimeux
- Salle à manger
- Vaste cuisine
- Grande suite parentale : chambre, dressing et salle d'eau avec douche italienne
- 2 chambres d'enfants équipées de grands placards
- Salle de bain
- Salle d'eau
- Terrasse agréable
- Garage pour plus de 2 voitures avec porte garage automatique
- Jardin avec arbres fruitiers
- Chauffage central",https://www.mubawab-media.com/ad/8/250/947F/h/gallery_81395067.avif
1 300 TND,S2 a louer,"Riadh al Andalous, Ariana Ville","['118 m²', '1 Pièce', '2 Chambres', '1 Salle de bain']","['Garage', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Internet']","Dans une résidence moderne, calme et sécurisée avec 6 étages et 2 ascenseurs, nous proposons à la location un appartement meublé situé au 3ᵉ étage.
L’appartement est en excellent état, déjà habité auparavant, mais entièrement réaménagé avec un mobilier neuf et jamais utilisé.
Il se compose de :
2 chambres confortables,
un salon lumineux avec cuisine américaine ouverte et équipée,
une salle de bain moderne,
une place de parking privée.
Les prestat...",https://www.mubawab-media.com/ad/8/250/400F/h/WhatsApp%20Image%202025-11-10%20%C3%A0%2018.20.16_2e996ac3_81391063.avif
1 200 TND,À louer étage de villa S3 à cité ennozha,"Cité Ennouzha, Ariana Ville","['200 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Chauffage central']","JUST ON TIME IMMO met à votre disposition pour la location un étage de villa S3 à cité ennozha.
Il se compose comme suit à: 
un salon spacieux avec balcon 
une cuisine équipé avec un séchoir 
trois chambres à coucher 
une salle de douche  
une salle de bain
Il est équipé par un chauffage central et climatisation pré installé
Disponibilité : fin décembre 
pour plus d’information : 29667274 ou 29667106",https://www.mubawab-media.com/ad/8/250/171F/h/photo_00_81388543.avif
Prix à consulter,Ennasr 2 à Louer spacieux Appt S3,"Cité Ennasr 2, Ariana Ville","['160 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Four', 'Animaux domestiques autorisés']","ENNASR 2 ; à Louer spacieux Appartement au 1er étage d'une petite copropriété bien située composé de :
un salon 
3 chambres à coucher 
salle de bain
salle d'eau 
une cuisine aménagée avec séchoir 
 chauffage central
 une place de parking 
Contactez agence building négoce : 50.15.18.39 / 90.38.71.71",https://www.mubawab-media.com/ad/8/159/248F/h/bOwajNTbHk4XnmeV-thumb_80451717.avif
800 TND,Apart S  1 à louer à Ennasr,"Cité Ennasr 1, Ariana Ville","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']",['Cuisine équipée'],"Appart S1 au 2 eme etage 
place parking .. ascenseur Clim sur avenue Hedi n'ouïra loyer
800 dt",https://www.mubawab-media.com/ad/8/232/938F/h/1_81210670.avif
1 200 TND,Etage de villa en location,"El Menzah 5, Ariana Ville",['70 m²'],"['Jardin', 'Terrasse', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","Cet étage de villa S2, situé dans un quartier résidentiel calme et à proximité de toutes les commodités.Il se compose d’un salon lumineux, d’une cuisine aménagée donnant accès à un balcon, ainsi que d’une salle de bain.
 La partie nuit abrite deux chambres à coucher, dont l’une dispose d’un balcon.Le bien est également équipé du chauffage central",https://www.mubawab-media.com/ad/7/587/612F/h/8C41EF36-8FF3-4D03-8F6E-3B463FDFF005_41242273.avif
1 250 TND,Location s1 neuf Jardins d'El Menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['62 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Meublé', 'Entre-seul', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","Première mise en location d'un nouvel appartement (jamais occupé) situé dans la résidence “CITY LIFE”, fraîchement construite, offrant confort, sécurité et modernité.

Caractéristiques :

Appartement S1 (salon  1 chambre)
Cuisine installée
Séchoir
Système d’alarme
Situé au 2ème étage d’un immeuble avec ascenseur
1 Place de parking au sous-sol incluse",https://www.mubawab-media.com/ad/8/122/455F/h/imen10%20%281%29_80070977.avif
1 400 TND,Superbe appartement à louer à Cité Ennasr 1. Superficie 140...,"Cité Ennasr 1, Ariana Ville","['140 m²', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","Ne laissez pas passer cet appartement à louer. Prix 1 400 TND. 3 chambres à coucher, 1 salle de bains, 140 m². Bon état.

Cet appartement est à louer à Cité Ennasr 1, Ariana Ville",https://www.mubawab-media.com/ad/8/237/680F/h/54356512-1e3d-4fc7-899a-36925d0c5bd3_81340398.avif
5 000 TND,À louer villa S6 située à El Menzah 6,"El Menzah 6, Ariana Ville","['500 m²', '7 Pièces', '6 Chambres', '3 Salles de bains']","['Terrasse', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","L’agence Century 21 Horizon met à votre disposition une villa à usage bureautique, idéalement située en plein cœur d’El Menzah 6.
 La propriété se compose comme suit :
- Rez-de-chaussée :
- un salon spacieux 
-une chambre 
-une cuisine équipée, ainsi qu’une salle de bain.
- À l’étage : 
-cinq pièces pouvant faire office de bureaux ou de salles de réunion, accompagnées de deux salles de bain. 
-Ce bien conviendra parfaitement à une activit...",https://www.mubawab-media.com/ad/8/244/703F/h/YrpVCtGkri2GpeyX-thumb_81331837.avif
1 500 TND,A Louer Local Commercial aux jardin d'el menzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['55 m²', '3 Pièces', '1 Chambre', '1 Salle de bain']",['Terrasse'],"A louer  un local commercial Neuf et bien agencé de 55 m² aux jardin d'el Menzah 2 
situé sur l’artère principale coté monoprix .

Caractéristiques : 

-Zone très animée avec un fort passage
-Excellente visibilité sur l’artère principale
-cuisine  salle d'eau 

prix 1500 dt / mois 

les visites se font uniquement sur rendez-vous

Contacter : 216 50 179 579",https://www.mubawab-media.com/ad/8/244/582F/h/IMG_6717_81330561.avif
3 800 TND,À louer un penthouse meublé moderne à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['250 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Micro-ondes']","La Maison de L'immobilier vous propose la location d'un penthouse meublé, moderne, et lumineux offrant un cadre de vie agréable et confortable.

Il se compose d’une suite parentale avec dressing, salle de bain avec jacuzzi et douche à l’italienne, de deux chambres à coucher, d’une seconde salle de bain, d’une cuisine équipée donnant sur la terrasse et d’une buanderie.

Le salon et la salle à manger, spacieux et bien agencés, ouvrent égalemen...",https://www.mubawab-media.com/ad/8/242/743F/h/photo_00_81309410.avif
1 500 TND,Appartement S1 meublé à louer à Ennasr,"Cité Ennasr 2, Ariana Ville","['103 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Climatisation', 'Chauffage central', 'Cuisine équipée']","RE/MAX VïP vous propose à la location un appartement S1, richement meublé, situé au rez de chaussée d'une résidence à Ennasr. 
Il se compose d'un salon avec un balcon, une cuisine indépendante avec séchoir, une chambre à coucher avec balcon et une salle de bain avec une douche à l'italienne. 

Une place de parking est aussi disponible au sous-sol

Prix: 1500dt hors les frais de syndic qui sont de 65dt",
2 340 TND,Location ennasr2 meublé s3 2éme étage sans ascenseur R2,"Cité Ennasr 2, Ariana Ville","['160 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Réfrigérateur', 'Four', 'Internet']","ennasr homing met en location meublé
a ennasr2 un agrtéable s3 au 2éme étage 
d'une résidence R2 sans ascenseur
il se présente ainsi
entrée un hall 
grand salon  en marbre blanc qui donne sur un grand balcon  
salle d'eau invités
cuisine équipée avec sechoir
partie nuit trois grandes  chambres  
salle de bain commune 
dressing et placard 
climatiseur chauffage central",
850 TND,A louer RDC S1 Borj Baccouche,"Borj Baccouche, Ariana Ville","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","A louer RDC S1, Sdb, Cuisine, Balcon à Borj Baccouche.
Emplacement stratégique à 3 minutes du Centre urbain nord.
Près de toutes les commodités",
1 750 TND,Très beau s2 richement meublé 3 pièces,"Cité Ennasr 1, Ariana Ville","['106 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']",[],À louer un très joli s2 richement meublé ( tout est neuf) très bien situé à  Ennasr1 avec place de parking,
1 700 TND,A louer un étage de villa en S4 à Ennasr,"Cité Ennasr 2, Ariana Ville","['150 m²', '5 Pièces', '4 Chambres', '1 Salle de bain']",[],"L'agence immobilière century 21 Masters vous propose à la location un étage de villa situé à ENNASR 2. 
Il se compose comme suit : 
-Un grand salon salle à manger. 
-Quatre chambres à coucher. 
-Une Salle d'eau. 
-Une salle de bain . 
-Une cuisine équipée. 
-Une salle d'eau avec une douche. 

Pour plus d'informations veuillez nous contactez au: 216 98 276 463/ 28 119 898",
Prix à consulter,Chambre à louer à Riadh al Andalous. 5 pièces. Internet,"Riadh al Andalous, Ariana Ville","['750 m²', '5 Pièces', '10 Salles de bains']",[],"À ne pas manquer si vous recherchez une chambre à louer. 5 pièces, 10 salles de bains privatives, 750 m². 1er étage. Moins d'un an. Type de sol: Carrelage.

Venez découvrir cette chambre à louer à Riadh al Andalous, Ariana Ville. Four encastré. Internet",
1 700 TND,Bel appart,"Cité Ennasr 1, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Garage', 'Ascenseur', 'Meublé', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Micro-ondes', 'Internet']","À louer – Superbe appartement avec vue panoramique à Ennasr 

Découvrez ce magnifique appartement situé au 6ᵉ étage, offrant une vue imprenable sur toute la cité Ennasr.
Il se compose de :
	•	Deux chambres à coucher confortables
	•	Un salon moderne avec télévision et connexion internet
	•	Une salle à manger conviviale
	•	Une salle de bain fonctionnelle
	•	Deux terrasses sécurisées avec panorama exceptionnel

Emplacement stratégique, pro...",
1 000 TND,Propriétaire loue S1 meublé de Standing,"Cité Ennasr 2, Ariana Ville","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","Propriétaire loue S 1 meublé très bien situé proche MONOPRIX, des banques...

Se compose de :
-Un salon moderne et lumineux avec coin à manger 
-Une cuisine équipée 
-Une chambre à coucher avec lit king size commode et dressing 
-Une salle de bain avec cabine de douche et machine à laver automatique

Chauffage et deux climatiseur",
1 250 TND,Location d'un appartement à Cité Ennasr 2.1 belle chambre. M...,"Cité Ennasr 2, Ariana Ville","['70 m²', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver']","Agréable appartement à louer. Prix 1 250 TND. 1 salle de bains, superficie de 70 m². 1 chambre à coucher. 1er étage. Moins de 5 ans. Type de sol: Marbre. Propriété entièrement meublée.

Venez découvrir cet appartement en location à Cité Ennasr 2. Résidence sécurisée et porte blindée. Le bien dispose également d'une antenne parabolique. Bénéficiez du calme absolu avec fenêtres en double vitrage. Dispose du chauffage central.

Soyez le premier à vi...",
2 000 TND,Studio S  1 à louer à Ennasr 1,"Cité Ennasr 1, Ariana Ville","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']",['Meublé'],"A louer studio  meublé à Ennasr .
150 DT/ Nuit",https://www.mubawab-media.com/ad/8/237/716F/h/fb7d1702-69ab-4862-bf81-80ad87b3396b_81258966.avif
1 300 TND,Appartement RDC S1 aux jardins d'Ennasr,"Cité Ennasr 2, Ariana Ville","['80 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Micro-ondes']","Notre agence Toit & Toi met à votre disposition la Location d’un appartement S1 de très haut standing luxueux dans une résidence très agréable et moderne aux jardins d'Ennasr. Il se compose d’un salon lumineux avec une cuisine ouverte très bien aménagée et équipée (plaque, hôte, frigidaire, four, lave vaisselle), une chambre à coucher avec dressing et une salle de douche italienne et un séchoir. 
L’appartement bénéficie d’une place parking sous-",https://www.mubawab-media.com/ad/8/237/406F/h/thumb_1187691_property_large_81256784.avif
700 TND,Appartement s2 à louer,"Ariana, Ariana Ville","['100 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Meublé', 'Climatisation', 'Chauffage central']","Appartement s2 meublé première étage résidence nahda,
ariena supérieure a côté du mosquée",https://www.mubawab-media.com/ad/8/237/260F/h/1000045850_81254297.avif
1 000 TND,S1 à louer Ennasr jamais habité,"Cité Ennasr 2, Ariana Ville","['65 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Garage', 'Concierge', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Four']","S1 haut standing jamais habité
Ennasr près gourmandise haut standing parking ss s’il",https://www.mubawab-media.com/ad/8/235/388F/h/IMG_0837_81235214.avif
À partir de316 100 TND,Résidence Floria - Cité el Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tfévrier 2026']","['Jardin', 'Terrasse', 'Cuisine équipée']",le projet immobilier résidence floria est un complexe immobilier à usage d'habitation composé d'appartements et duplex de moyen standing amélioré de type  s+2 et s+3 répartis sur 6 blocs de 6 étages,https://www.mubawab-media.com/ad/8/197/722F/h/IMG-20250808-WA0002_80839731.avif
6 500 TND,A Louer Immeuble à usage bureautique Manzeh8,"El Menzah 8, Ariana Ville","['550 m²', '7 Pièces', '7 Chambres', '5 Salles de bains']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Lotus Immo Tunis met à la location un immeuble neuf, jamais occupé, destiné exclusivement à un usage bureautique. 
Il est situé dans le quartier stratégique de Menzah 8.
Description du bien :
Rez-de-jardin :
7 pièces
1 cuisine
1 salle à manger
Rez-de-chaussée :
Espace accueil
4 pièces
2 salles d’eau
1er étage :
7 pièces
2 salles d’eau
2e étage :
4 pièces (dont une avec salle d’eau privative)
1 salle d’eau
Surface bâtie totale : 5...",https://www.mubawab-media.com/ad/8/229/552F/h/IMG_20250930_114258_81171972.avif
1 400 TND,Location ennasr1 s3 vue dégagée,"Cité Ennasr 1, Ariana Ville","['145 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","ennasr homing met en location un  s3 prés de toute les commodités 
il se présente ainsi 
grand salon avec balcon 
salle d'eau invités 
cuisine équipée 
trois chambres à coucher 
salle de bain commune
place parking a l'exterieur abri 
modalités de paiement 
un mois de loyer 
un mois de caution 
commission de l'agence 1200dt",https://www.mubawab-media.com/ad/8/230/395F/h/1000045146_81183949.avif
1 650 TND,Un appart luxueux à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['120 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Vue sur les montagnes', 'Concierge', 'Chambre rangement', 'Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","Location d un appartement luxueux à  ennasr 2 à deux pas de l hôtel Samaron et de la clinique Amilcar.
Bien sécurisé",https://www.mubawab-media.com/ad/8/227/006F/h/IMG-20250930-WA0006_81144278.avif
1 500 TND,Appartement a louer meublé s2 ennasr2,"Cité Ennasr 2, Ariana Ville","['100 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Meublé']","Appartement au 8ème étage dans un immeuble propre et bien entretenu avec deux ascenseurs.
Au rue hedi nouira à côté monoprix et ben yeghlane
L'appartement est haut standing très ensoleillé et a une vue sur tunis
Parking sous sol
Richement Meublé de tous dont vous avez besoin climatisation et chauffage central disponible",https://www.mubawab-media.com/ad/7/823/065F/h/IMG_20250816_102343_81125953.avif
400 TND,Maison Ariana,"Ariana, Ariana Ville","['60 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Chambre rangement', 'Entre-seul', 'Chauffage central', 'Cuisine équipée', 'Four']","Maison partagé en deux logement

Idéalement pour :
* un groupe d'étudiants

Logement 1 :  2 pièces  1 salle de bain,(avec baignoire) 

Logement 2 :  déjà loué ( un groupe de 3-4 hommes) 

Parties communes 
*Une Cuisine indépendante
*Une cour ,
*des escaliers amène au toit

Non meublé

Contact par messagerie sur le site ou WhatsApp",https://www.mubawab-media.com/ad/8/218/469F/h/IMG_20250915_160155_81053380.avif
Prix à consulter,Agréable Duplex avec piscine à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['190 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Garage', 'Chauffage central', 'Cuisine équipée']","Ennasr 2 ; à proximité de René Descartes  ; à Louer un Duplex dans une Résidence très bien située composé de :
Rdc
un salon, salle à manger donnant sur un petit Jardin avec Piscine
Cuisine équipée (plaque/ hotte/ four / machine à vaisselle ...)avec sechoir
sde
Un placard à l'entrée 
Un débarras sous les escaliers 
ETAGE    :
une suite parentale avec dressing 
 sde
2 chambres à coucher avec dressings dont une avec balcon 
sdb
 Place de...",https://www.mubawab-media.com/ad/8/216/335F/h/IMG_0119_81030204.avif
Prix à consulter,Jardins d'El Menzah 2 à louer agréable RDC villa,"Les Jardins d'El Menzah 2, Ariana Ville","['140 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Porte blindée']","jardins d'el menzah 2 cité El Faouz ; à louer agréable RDC de Villa composé de :
un salon  
3 chambres à coucher 
sdb
Sde
une cuisine équipée 
chauffage central
place de parking 
un jardin",https://www.mubawab-media.com/ad/8/213/976F/h/1000068204_81005394.avif
1 600 TND,Location d'un appartement à Cité Ennasr 2. Surface totale 14...,"Cité Ennasr 2, Ariana Ville","['140 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Chauffage central', 'Sécurité']","Appartement à louer idéalement placé. Prix 1 600 TND. 3 pièces, 1 salle de bains, surface 140 m². 2 chambres à coucher. Bon état. Confort et sécurité avec chauffage central et porte blindée.

Venez découvrir cet appartement en location à Cité Ennasr 2. Parabole. Système de climatisation.

Soyez le premier à visiter cet appartement à louer. Jardin. Décoration moderne avec salon européen",https://www.mubawab-media.com/ad/8/215/343F/h/is1_81020059.avif
1 600 TND,Location S3 Ennaser 2,"Cité Ennasr 2, Ariana Ville","['134 m²', '1 Pièce', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","À louer  un très bel appartement S3 à Ennasr 2
*Emplacement : Ennasr 2
*Typologie : S3
*Composition
️Salon avec balcon et vue dégagée.
️cuisine avec séchoir
️salle de bain et salle d'eau invités.
️3 chambres à coucher
️Chauffage central
️Place de parking sous sol
️Prix 1600 DT
Pour plus d'informations, veuillez contacter le",https://www.mubawab-media.com/ad/8/211/502F/h/IMG_20240822_173615_80979936.avif
1 200 TND,S2 a louer a Riadh Al Andalos,"Riadh al Andalous, Ariana Ville","['90 m²', '1 Pièce', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Meublé', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Internet', 'Animaux domestiques autorisés']","À Louer : Appartement S2 Haut Standing et Moderne à Riadh Andalos 

Description :
- Grand salon lumineux avec balcon
- Cuisine équipée  
- 2 chambre
- Salle de bain
- Cellier 
- Place de parking au sous-sol

Autres caractéristiques :
- Résidence sécurisée avec surveillance et gardien
- Chauffage central dans toutes les pièces
 
Frais de syndic inclus dans le loyer : 1200 DT",https://www.mubawab-media.com/ad/7/951/392F/h/253890024_191140413102642_7445575465003325392_n_79029283.avif
1 200 TND,Rez de chaussé meublé à louer a ariana superieur,"Ariana, Ariana Ville","['150 m²', '6 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Piscine', 'Concierge', 'Chauffage central']","À louer appartement au rez-de-chaussée situé à Ariana supérieur près de Africa Mall
Équipé d'une cuisine, 2 chambres à coucher, 2 salons modernes, salle de bain et salle d'eau
Une grande jardin, une chambre d'arrangement, une terrasse vitrée
Climatiseur, chauffage central, parabole wifi... size dans un quartier calme",https://www.mubawab-media.com/ad/8/204/453F/h/Messenger_creation_8103630249648939_80905783.avif
Prix à consulter,Villa vide ou meublée avec piscine a el menzah 5,"El Menzah 5, Ariana Ville","['700 m²', '7 Pièces', '5 Chambres', '4 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","Notre agence BSI vous propose a la location villa  de haut standing a El Menzah 5 dans un qurtier résidentiel comprenant un grand salon , salle a manger , sejour , 2 cusines équipée, 4 suites , chauffage centrale , clims , jardin , piscine , un loge gardien .",https://www.mubawab-media.com/ad/8/202/103F/h/0e6e8097-6c24-46f1-b205-0a3768f17550_80882492.avif
1 900 TND,S2 Meublé à louer ENNASR 2 direct Propriétaire,"Cité Ennasr 2, Ariana Ville","['112 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Meublé', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","Joli S2 à louer à l'année direct propriétaire bien situé à ENNASR 2 dans une petite résidence calme.
La résidence donne sur l'avenue Hedi nouira et l'appartement donne sur une rue secondaire permettant à la fois de profiter du calme et l'accessibilité à toutes les commodités à Ennasr 2.

A louer meublé (1900 TND/mois)

Location uniquement à l'année. (pas de location courte durée).
Appartement disponible à partir du 22 Décembre",https://www.mubawab-media.com/ad/8/201/602F/h/WhatsApp%20Image%202026-02-02%20at%2009.25.43%20%282%29_81901679.avif
1 400 TND,Très bel appartement S1 meublé à Ennasr,"Cité Ennasr 1, Ariana Ville","['85 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Internet']","Simplifiez-vous la vie dans ce logement meublé, très calme, paisible, bien ensoleillé et central (en plein centre d’Ennasr à quelques minutes de l’aéroport, et à seulement quelques mètres de tous les commerces: supermarché, restaurants, cafés, boulangerie, banques, services de change, pressing, pharmacie, clinique, poste de police, salles de sport, etc.):

•	Un beau salon et coin repas bien aménagés. 
•	Une belle terrasse aménagée avec un beau sa...",https://www.mubawab-media.com/ad/8/199/819F/h/thumb_1146596_property_large_80859861.avif
